id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
38379052,Argostars - Slayer Eteo,Trap Card,Continuous Trap,trap,"While this card is face-up in the Spell & Trap Zone, Warrior monsters you control cannot be destroyed by card effects. Once per turn, when your opponent activates a card or effect: You can Special Summon this card as an Effect Monster (Warrior/LIGHT/Level 4/ATK 800/DEF 800) with the following effect (this card is also still a Trap), then if you have a banished ""Argostars"" monster, you can return 1 card on the field to the hand.
● Once per turn (Quick Effect): You can place this card face-up in your Spell & Trap Zone.",Argostars,0.18,0.13,0.0,0.0,0.0
91284003,Argostars - Swift Capane,Trap Card,Continuous Trap,trap,"While this card is face-up in the Spell & Trap Zone, Warrior monsters you control cannot be destroyed by battle. Once per turn, if a Continuous Trap is in a Monster Zone: You can Special Summon this card as an Effect Monster (Warrior/LIGHT/Level 4/ATK 1800/DEF 1800) with the following effect (this card is also still a Trap), then if you have a banished ""Argostars"" monster, you gain 500 LP.
● Once per turn (Quick Effect): You can place this card face-up in your Spell & Trap Zone.",Argostars,0.18,0.13,0.0,0.0,0.0
28493337,Armageddon Designator,Trap Card,Normal Trap,trap,"Banish 1 card from your hand; neither player can activate cards, or the effects of cards, with that name for the rest of this Duel.",,0.08,0.1,0.99,0.25,0.49
57605303,Armed Dragon Thunderbolt,Trap Card,Normal Trap,trap,"Target 1 ""Armed Dragon"" monster you control; it gains 1000 ATK for each ""Armed Dragon"" monster in your GY with an equal or lower Level than it and with different names from each other, also for the rest of this turn, your opponent takes no battle damage from its attacks. You can banish this card from your GY, then target 1 ""Armed Dragon"" Spell in your GY; add it to your hand. You can only use 1 ""Armed Dragon Thunderbolt"" effect per turn, and only once that turn.",Armed Dragon,0.13,0.09,0.99,0.73,0.39
79649195,Armor Break,Trap Card,Counter Trap,trap,Negate the activation of an Equip Spell Card and destroy it.,,0.17,0.2,1.0,0.99,0.25
65150219,Armor Ninjitsu Art of Freezing,Trap Card,Continuous Trap,trap,"When an opponent's monster declares an attack, if you control a ""Ninja"" monster: You can flip this card face-up; negate that attack and end the Battle Phase. While this card is face-up on the field and you control a ""Ninja"" monster, monsters your opponent controls cannot change their battle positions.",Ninja,0.09,0.18,0.99,0.25,0.25
2148918,Armor Ninjitsu Art of Rust Mist,Trap Card,Continuous Trap,trap,"When a monster(s) is Special Summoned to your opponent's field, if you control a ""Ninja"" monster: Halve the current ATK of that Special Summoned monster(s).",Ninja,0.18,0.2,0.99,0.45,0.39
36868108,Armored Glass,Trap Card,Normal Trap,trap,You can only activate this card when a monster is equipped with an Equip Card. Negate the effects of all Equip Cards on the field during the turn this card is activated.,,0.04,0.06,0.99,0.25,0.25
38960450,Armory Call,Trap Card,Normal Trap,trap,"Add 1 Equip Spell from your Deck to your hand, then you can equip it to 1 appropriate monster you control. You can only activate 1 ""Armory Call"" per turn.",,0.03,0.06,2.0,0.98,0.49
12804701,Aroma Healing,Trap Card,Normal Trap,trap,"Gain 1000 LP for each ""Aroma"" monster you control with a different name. You can banish this card from your GY, then target 1 ""Aroma"" monster in your GY; Special Summon it (but banish it when it leaves the field), then gain 500 LP. You can only use 1 ""Aroma Healing"" effect per turn, and only once that turn.",Aroma,0.13,0.13,0.0,0.0,0.0
55348096,Arsenal Robber,Trap Card,Normal Trap,trap,Your opponent selects 1 Equip Spell Card from his/her Deck and sends it to the Graveyard.,,0.02,0.04,1.0,0.98,0.49
12444060,Artifact Sanctum,Trap Card,Normal Trap,trap,"Special Summon 1 ""Artifact"" monster from your Deck. You can only activate 1 ""Artifact Sanctum"" per turn. You cannot conduct your Battle Phase the turn you activate this card. If this card in its owner's possession is destroyed by an opponent's card: You can target 1 card on the field; destroy that target.",Artifact,0.29,0.66,5.84,6.72,0.39
23599634,Artmage Pact -Awakening-,Trap Card,Normal Trap,trap,"Special Summon 1 ""Artmage"" monster or 1 ""Medius the Pure"" from your Deck, also for the rest of this turn, the activation of your cards and effects that include an effect that Fusion Summons a Fusion Monster cannot be negated, also your opponent cannot activate cards or effects when a monster is Fusion Summoned this way. You can banish this card from your GY, then target 1 ""Artmage"" monster you control; return that monster to the hand/Extra Deck, and if you do, destroy 1 card your opponent controls. You can only use 1 ""Artmage Pact -Awakening-"" effect per turn, and only once that turn.",Artmage,0.09,0.09,0.0,0.0,0.0
101302075,Artmage Peripeteia -Turmoil-,Trap Card,Normal Trap,trap,"Target 1 monster in your opponent's GY; return 1 ""Artmage"" monster you control to the hand/Extra Deck, and if you do, Special Summon the targeted monster to your field, but its effects are negated. If this card is sent to the GY to activate the effect of ""Artmage Academic Arcane Arts Acropolis"": You can add 1 ""Artmage"" Spell from your GY or banishment to your hand. You cannot Special Summon from the Extra Deck the turn you activate either of this card's effects, except Fusion Monsters. You can only use each effect of ""Artmage Peripeteia -Turmoil-"" once per turn.",Artmage,0.0,0.0,0.0,0.0,0.0
66848311,Ashened for Eternity,Trap Card,Continuous Trap,trap,"When this card is activated: You can add 1 ""Veidos the Eruption Dragon of Extinction"" or 1 ""Ashened"" monster from your GY to your hand. You can target 1 face-up monster your opponent controls that you own; take control of that monster, then you can make all face-up monsters your opponent currently controls lose ATK equal to the targeted monster's original ATK. This ATK change lasts until the end of this turn. You can only use this effect of ""Ashened for Eternity"" once per turn. You can only activate 1 ""Ashened for Eternity"" per turn.",Ashened,0.07,0.13,0.0,0.0,0.0
34813443,Ashened to Endlessness,Trap Card,Continuous Trap,trap,"During the Main Phase: You can Fusion Summon 1 Pyro Fusion Monster from your Extra Deck using monsters from either field as material, including ""Veidos the Eruption Dragon of Extinction"", and if you do, it gains 500 ATK for each material used. You can banish this card and 1 DARK Pyro monster from your GY; all monsters your opponent currently controls become Pyro until the end of this turn. You can only use each effect of ""Ashened to Endlessness"" once per turn.",Ashened,0.05,0.11,0.0,0.0,0.0
99657399,Asleep at the Switch,Trap Card,Normal Trap,trap,When your opponent gains Life Points: Target 1 monster your opponent controls; destroy that target.,,0.14,0.14,0.99,0.25,0.25
76407432,Assault Counter,Trap Card,Counter Trap,trap,"Activate only while you control an ""/Assault Mode"" monster. Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect and destroy it.",Assault Mode,0.02,0.2,1.0,0.25,0.25
80280737,Assault Mode Activate,Trap Card,Normal Trap,trap,"Tribute 1 Synchro Monster; Special Summon 1 ""/Assault Mode"" monster, whose name includes the Tributed monster's name, from your Deck in Attack Position.",Assault Mode,0.1,0.17,1.71,2.27,0.25
62633180,Assault on GHQ,Trap Card,Normal Trap,trap,"Target 1 monster you control; destroy it, then send 2 cards from the top of your opponent's Deck to the GY.",,0.03,0.18,2.8,1.49,0.49
74431740,Assault Reboot,Trap Card,Normal Trap,trap,"Tribute 1 ""/Assault Mode"" monster; Special Summon 1 ""/Assault Mode"" monster from your Deck with a different name in Defense Position, ignoring its Summoning conditions. You can banish this card from your GY, then target any number of cards in your GY, with different names, that are ""Assault Mode Activate"" and/or specifically list ""Assault Mode Activate"" in their text, except ""Assault Reboot""; shuffle them into the Deck. You can only use each effect of ""Assault Reboot"" once per turn.",Assault Mode,0.23,0.15,0.99,0.25,0.49
40012727,Assault Slash,Trap Card,Normal Trap,trap,"Activate only while you control an ""/Assault Mode"" monster. Destroy all face-up monsters on the field.",Assault Mode,0.05,0.23,0.99,0.25,0.25
87043568,Assault Spirits,Trap Card,Normal Trap,trap,"After activation, treat this card as an Equip Card, and equip it to a monster you control. Once per turn, during the equipped monster's attack, you can send 1 monster with 1000 or less ATK from your hand to the Graveyard during the Damage Step to have the equipped monster gain the ATK of the sent monster, until the End Phase.",,0.09,0.14,5.0,0.28,0.25
37053871,Astral Barrier,Trap Card,Continuous Trap,trap,If your opponent's monster attacks a monster you control: You can make the attack a direct attack instead.,,0.06,0.15,0.99,0.25,0.25
6112401,At One With the Sword,Trap Card,Normal Trap,trap,"Activate while the only monster you control is 1 face-up ""X-Saber"" monster. Equip this card to that monster. It gains 800 ATK. If it destroys your opponent's monster by battle, draw 1 card.",X-Saber,0.16,0.24,0.99,0.9,0.25
63689843,Attack and Receive,Trap Card,Normal Trap,trap,"You can only activate this card when you take damage to your Life Points. Inflict 700 points of damage to your opponent's Life Points. Also, inflict 300 points of damage to your opponent's Life Points for each ""Attack and Receive"" card in your Graveyard.",,0.03,0.07,1.5,1.19,0.25
3103067,Attack Guidance Armor,Trap Card,Normal Trap,trap,"When a monster declares an attack: Activate 1 of these effects;
● Destroy the attacking monster.
● Target 1 monster on either field, except the attacking monster; change the attack target to it and perform damage calculation.
You can only activate 1 ""Attack Guidance Armor"" per turn.",,62.18,134.33,8.0,0.29,0.0
84389640,Attack of the Cornered Rat,Trap Card,Continuous Trap,trap,"If a Level 3 or lower Normal Monster you control battles, during the Damage Step you can pay Life Points in multiples of 100. The ATK of the opponent's monster is reduced by the amount of Life Points you paid, until the End Phase. (You cannot pay more Life Points than the ATK of the opponent's monster.)",,0.09,0.14,0.99,0.25,0.25
91989718,Attack Reflector Unit,Trap Card,Normal Trap,trap,"Tribute 1 ""Cyber Dragon"". Special Summon 1 ""Cyber Barrier Dragon"" from your hand or Deck.",Cyber Dragon,0.18,0.24,2.79,1.11,0.39
85352446,Attention!,Trap Card,Normal Trap,trap,Target 1 face-up Level 5 or lower monster your opponent controls; destroy all face-up monsters on the field with a different Level than it.,,0.15,0.17,0.99,0.25,0.25
58990631,Automatic Laser,Trap Card,Normal Trap,trap,"When your opponent Normal or Special Summons a monster(s) with 1000 or more ATK, reveal 1 ""Iron Core of Koa'ki Meiru"" in your hand to activate this card. Destroy that Summoned monster(s).",Koa'ki Meiru,0.07,0.14,0.99,0.25,0.25
82140600,Avalon,Trap Card,Normal Trap,trap,"Target 5 ""Noble Knight"" monsters in your Graveyard, including at least 1 ""Artorigus"" monster and at least 1 ""Laundsallyn"" monster; banish those targets, and if you do, destroy all cards on the field.",Noble Knight,0.25,0.16,1.7,0.99,0.25
82832464,Awakening of Nephthys,Trap Card,Continuous Trap,trap,"All ""Nephthys"" monsters you control gain 300 ATK. If this face-up card in the Spell & Trap Zone is destroyed by card effect and sent to the GY: You can Special Summon 1 ""Nephthys"" monster from your hand, Deck, or GY, but destroy it during the End Phase. You can only use this effect of ""Awakening of Nephthys"" once per turn.",Nephthys,0.23,0.21,0.99,0.45,0.25
53701259,Awakening of the Sacred Beasts,Trap Card,Continuous Trap,trap,"This card gains these effects based on the number of ""Uria, Lord of Searing Flames"", ""Hamon, Lord of Striking Thunder"", and/or ""Raviel, Lord of Phantasms"" with different names you control.
● 1+: Each time your opponent Normal or Special Summons a monster(s): Gain LP equal to the ATK of that monster(s).
● 2+: Negate the activated effects of monsters your opponent controls.
● 3: Any monsters sent to your opponent's GY are banished instead.
Once per your turn, if you control a Level 10 monster: You can add 1 Continuous Trap from your GY to your hand.",Sacred Beast,0.19,0.23,0.99,0.25,0.79
39491690,Azamina Aphes,Trap Card,Normal Trap,trap,"(This card is always treated as a ""White Forest"" card.)
Target cards on the field, up to the number of Fusion and Synchro Monsters in your field and GY that are Fiend, Illusion, or Spellcaster; return them to the hand. If this card is sent to the GY to activate a monster effect: You can Set this card. You can only use each effect of ""Azamina Aphes"" once per turn.",Azamina,0.13,0.05,0.0,0.0,0.0
