id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
303660,Amplifier,Spell Card,Equip Spell,spell,"Equip only to ""Jinzo"". While this card is equipped, the equipped monster's effect does not negate the effects of its controller's Trap Cards. When this card is removed from the field, destroy the equipped monster. This card's activation and effect cannot be negated.",,0.05,0.09,1.88,0.25,0.39
5183693,Amulet of Ambition,Spell Card,Equip Spell,spell,"Equip only to a Normal Monster. If it battles a monster with a higher Level, the equipped monster gains 500 ATK x the difference in Levels, during that damage calculation only. When this card is sent to the GY: You can place it on top of your Deck.",,0.11,0.2,0.99,0.49,0.25
78665705,Ancient Chant,Spell Card,Normal Spell,spell,"Add 1 ""The Winged Dragon of Ra"" from your Deck or GY to your hand, and if you do, you can Tribute Summon 1 monster during your Main Phase this turn, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) You can banish this card from your GY: If you Tribute Summon ""The Winged Dragon of Ra"" this turn, its original ATK/DEF become the combined original ATK/DEF of the monsters Tributed for its Summon. You can only activate 1 ""Ancient Chant"" per turn.",Egyptian God,5.01,5.38,6.97,49.96,33.99
34487429,Ancient City - Rainbow Ruins,Spell Card,Field Spell,spell,"You must have this many ""Crystal Beast"" cards in your Spell & Trap Card Zone to activate and to resolve these effects. ● 1+: This card cannot be destroyed by card effects. ● 2+: Once per turn (including the opponent's) you can halve the Battle Damage you take. ● 3+: During either player's turn, when a Spell/Trap Card is activated: You can send 1 ""Crystal Beast"" monster you control to the Graveyard; negate the activation, and if you do, destroy it. ● 4+: Once per turn, during your Main Phase: You can draw 1 card. ● 5: Once per turn, during your Main Phase: You can target 1 ""Crystal Beast"" card in your Spell & Trap Card Zone; Special Summon that target.",Crystal Beast,0.06,0.05,89.99,0.6,0.25
87624166,Ancient Forest,Spell Card,Field Spell,spell,"When you activate this card, change any Defense Position monster(s) to face-up Attack Position. Flip Effects are not activated at this time. If a monster attacks, destroy it at the end of that turn's Battle Phase.",,13.98,20.34,5.0,0.2,1.99
4064925,Ancient Gear Advance,Spell Card,Continuous Spell,spell,"When this card is activated: Add 1 ""Ancient Gear"" Spell/Trap from your Deck to your hand, except ""Ancient Gear Advance"". Once per turn: You can Tribute 1 monster; draw 1 card and apply this effect for the rest of this turn (even if this card leaves the field).
● You can Normal Summon ""Ancient Gear Golem"", or Level 5 or higher monsters that mention it, without Tributing.
You cannot Set cards the turn you activate this card. You can only activate 1 ""Ancient Gear Advance"" per turn.",Ancient Gear,0.08,0.21,0.0,0.0,0.0
92001300,Ancient Gear Castle,Spell Card,Continuous Spell,spell,"All ""Ancient Gear"" monsters gain 300 ATK. Each time a monster is Normal Summoned/Set, place 1 counter on this card. If you Tribute Summon an ""Ancient Gear"" monster face-up, you can Tribute this card instead, if the number of its counters is equal to or greater than the number of required Tribute(s).",Ancient Gear,0.11,0.18,2.5,3.41,0.79
44052074,Ancient Gear Catapult,Spell Card,Normal Spell,spell,"While you control no monsters: Target 1 face-up card you control; destroy it, and if you do, Special Summon 1 ""Ancient Gear"" monster from your Deck, ignoring its Summoning conditions. You can banish this card from your Graveyard, then target 1 face-up card you control; destroy it, and if you do, Special Summon 1 ""Ancient Gear Token"" (Machine-Type/EARTH/Level 1/ATK 0/DEF 0). You can only use 1 ""Ancient Gear Catapult"" effect per turn, and only once that turn.",Ancient Gear,4.56,3.96,4.95,2.33,1.99
67829249,Ancient Gear Drill,Spell Card,Normal Spell,spell,"If you control an ""Ancient Gear"" monster: Discard 1 card; Set 1 Spell Card directly from your Deck. This turn, that Spell Card cannot be activated.",Ancient Gear,0.19,0.21,2.0,9.99,0.25
4446672,Ancient Gear Explosive,Spell Card,Normal Spell,spell,"Target 1 ""Ancient Gear"" monster you control; destroy it, and if you do, inflict damage to your opponent equal to half its original ATK.",Ancient Gear,0.26,0.43,2.0,2.78,0.99
30435145,Ancient Gear Factory,Spell Card,Normal Spell,spell,"Reveal 1 Level 5 or higher ""Ancient Gear"" monster from your hand, then banish a number of ""Ancient Gear"" monsters from your Graveyard, whose combined Levels are double the revealed monster's, and if you do, if you Normal Summon the revealed monster this turn, you must Normal Smmon it without Tributing.",Ancient Gear,0.13,0.21,1.49,1.47,0.25
40830387,Ancient Gear Fist,Spell Card,Equip Spell,spell,"Equip only to an ""Ancient Gear"" monster. At the end of the Damage Step, if the equipped monster battled a monster and is still on the field: Destroy the monster it battled.",Ancient Gear,0.16,0.46,3.2,0.49,0.99
70147689,Ancient Gear Fortress,Spell Card,Continuous Spell,spell,"During the turn they were Normal or Special Summoned, your opponent cannot target ""Ancient Gear"" monsters you control with card effects, and they cannot be destroyed by your opponent's card effects. Your opponent cannot activate cards or effects in response to the activation of ""Ancient Gear"" cards and effects. If this card is destroyed in the Spell & Trap Zone: You can Special Summon 1 ""Ancient Gear"" monster from your hand or Graveyard, also you cannot Special Summon monsters for the rest of this turn, except ""Ancient Gear"" monsters.",Ancient Gear,0.22,0.15,17.99,4.99,11.99
64061284,Ancient Gear Fusion,Spell Card,Normal Spell,spell,"Fusion Summon 1 ""Ancient Gear"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. If you use ""Ancient Gear Golem"" or ""Ancient Gear Golem - Ultimate Pound"" you control as Fusion Material, you can also use monsters from your Deck as material.",Ancient Gear,4.12,1.43,3.9,0.4,0.99
37457534,Ancient Gear Tank,Spell Card,Equip Spell,spell,"Equip only to an ""Ancient Gear"" monster. It gains 600 ATK. When this card is destroyed and sent to the Graveyard: Inflict 600 damage to your opponent.",Ancient Gear,1.09,0.64,1.0,1.75,1.99
59811955,Ancient Gear Workshop,Spell Card,Normal Spell,spell,"Target 1 ""Ancient Gear"" monster in your Graveyard; add that target to your hand.",Ancient Gear,0.41,0.58,1.99,2.43,1.49
11830996,Ancient Leaf,Spell Card,Normal Spell,spell,"If you have 9000 or more Life Points, you can pay 2000 Life Points to draw 2 cards.",,1.65,0.67,2.78,1.74,1.99
10667321,Ancient Rules,Spell Card,Normal Spell,spell,Special Summon 1 Level 5 or higher Normal Monster from your hand.,,0.17,0.18,3.25,3.49,0.79
17092736,Ancient Telescope,Spell Card,Normal Spell,spell,See the top 5 cards of your opponent's Deck. Return the cards to the Deck in the same order.,,0.02,0.44,1.0,3.59,0.25
33609093,Ancient Warriors Saga - Borrowing of Arrows,Spell Card,Continuous Spell,spell,"You can target 1 face-up monster your opponent controls and 1 ""Ancient Warriors"" monster you control; until the end of this turn, halve that opponent's monster's ATK, and if you do, add that lost ATK to your monster (even if this card leaves the field). If this card is sent to the GY while you control ""Ancient Warriors"" monsters with 2 or more different Attributes: You can place 1 ""Ancient Warriors"" Continuous Spell/Trap from your hand or Deck face-up on your field, except ""Ancient Warriors Saga - Borrowing of Arrows"". You can only use each effect of ""Ancient Warriors Saga - Borrowing of Arrows"" once per turn.",Ancient Warriors,0.05,0.1,1.0,0.25,0.25
45115956,Ancient Warriors Saga - Deception and Betrayal,Spell Card,Continuous Spell,spell,"During your Main Phase: You can Special Summon 1 ""Ancient Warriors"" monster from your hand, and if you do, take damage equal to its Level x 100. You can send this face-up card from the Spell & Trap Zone to the GY, then target 1 ""Ancient Warriors"" monster on the field; change it to any Attribute, then, if you targeted an opponent's monster, you can take control of it. You can only use each effect of ""Ancient Warriors Saga - Deception and Betrayal"" once per turn.",Ancient Warriors,0.1,0.09,0.99,2.71,0.49
62528292,Ancient Warriors Saga - East-by-South Winds,Spell Card,Continuous Spell,spell,"You must send this card to the GY during your 2nd Standby Phase after activation. Once per turn, during your Main Phase: Toss a coin and if the result is heads, send this card to the GY. If this card is sent from the Spell & Trap Zone to the GY: You can activate this effect; this turn, your opponent cannot activate cards or effects in response to the activation of your ""Ancient Warriors"" cards and effects, also until the end of the turn, all ""Ancient Warriors"" Effect Monsters you currently control gain this effect.
● When this card declares an attack: You can destroy 1 card your opponent controls.",Ancient Warriors,0.08,0.11,0.99,0.25,0.25
58116537,Ancient Warriors Saga - Sun-Liu Alliance,Spell Card,Continuous Spell,spell,"If you control ""Ancient Warriors"" monsters with 2 or more different Attributes: You can declare 1 Attribute; your opponent cannot activate the effects of monsters they currently control with that Attribute, until the end of this turn (even if this card leaves the field). If your opponent Special Summons a monster(s), or you activate an ""Ancient Warriors"" monster's effect (except during the Damage Step): You can make all ""Ancient Warriors"" monsters you control gain 300 ATK for each ""Ancient Warriors"" monster you control until the end of this turn (even if this card leaves the field). You can only use each effect of ""Ancient Warriors Saga - Sun-Liu Alliance"" once per turn.",Ancient Warriors,0.11,0.2,0.99,0.25,0.39
11711438,Ancient Warriors Saga - Three Visits,Spell Card,Continuous Spell,spell,"During your Main Phase, if you Normal or Special Summon an ""Ancient Warriors"" monster(s): You can target 1 of those monsters; add 1 ""Ancient Warriors"" monster with a different name from your Deck to your hand. If this card is sent from the Spell & Trap Zone to the GY: You can Special Summon 1 ""Ancient Warriors"" monster from your hand. You can only use each effect of ""Ancient Warriors Saga - Three Visits"" once per turn. Send this card to the GY during your 2nd Standby Phase after activation.",Ancient Warriors,0.52,0.57,1.9,1.3,1.99
91706817,Angel of Blue Tears,Spell Card,Normal Spell,spell,"Target 1 face-up monster on the field; its controller's opponent takes damage equal to the number of cards in their hand x 200, then negate that target's effects until the end of this turn. If effect damage is inflicted (except during the Damage Step): You can banish this card from your GY; Set 1 Normal Trap directly from your hand or Deck. If Set from the hand, it can be activated this turn. You can only use 1 ""Angel of Blue Tears"" effect per turn, and only once that turn.",,0.13,0.11,0.99,0.0,0.49
40678060,Angelica's Angelic Ring,Spell Card,Equip Spell,spell,"Equip only to a monster you control equipped with an Equip Card. You can only control 1 ""Angelica's Angelic Ring"". Each turn, negate the effect of your opponent's first Spell Card or effect that resolves. Once per turn, while this card is equipped to a monster: You can gain 500 LP, then destroy this card, and if you do, your opponent cannot target the monster this card was equipped to with card effects, while it is face-up in the Monster Zone.",,0.08,0.05,0.0,0.0,0.25
34236961,Ante,Spell Card,Normal Spell,spell,"Each Player reveals 1 card from their hand. If one card is higher Level than the other, the card with the lower Level is sent to the Graveyard, and the player who revealed it takes 1000 damage. (Non-Monster Cards are treated as Level 0.)",,0.16,0.21,0.99,0.25,0.25
97120394,Anti-Magic Arrows,Spell Card,Quick-Play Spell,spell,"At the start of the Battle Phase: For the rest of this turn after this card resolves, Spell/Trap Cards, and their effects, cannot be activated. Cards and effects cannot be activated in response to this card's activation.",Anti,0.23,0.31,1.0,29.99,0.39
27157996,Appliancer Conversion,Spell Card,Quick-Play Spell,spell,"Banish as many ""Appliancer"" Link Monsters from your Main Monster Zone as possible, then you can Special Summon your banished ""Appliancer"" Link Monsters up to the number banished by this effect. During your Main Phase, if this card is in your GY, except the turn it was sent there: You can banish 1 other ""Appliancer"" Spell/Trap from your GY; add this card to your hand. You can only use each effect of ""Appliancer Conversion"" once per turn.",Appliancer,0.1,0.11,0.99,0.34,0.49
3875465,Appliancer Electrilyrical World,Spell Card,Field Spell,spell,"When this card is activated: You can add 1 ""Appliancer"" card from your Deck to your hand, except a Field Spell. Once per turn, if you Link Summon an ""Appliancer"" Link Monster(s): You can add 1 ""Appliancer"" monster from your GY to your hand. Once per turn, when a monster declares an attack: You can move 1 ""Appliancer"" monster you control to another of your Main Monster Zones. You can only activate 1 ""Appliancer Electrilyrical World"" per turn.",Appliancer,0.27,0.15,0.99,1.56,0.39
